    55.760     1.000    13.000    56.760     1.000    11.000     2.226     2.220     0.218     1.821     2.654     5.832     5.834     0.116     5.577     6.064    65.240    65.179     5.206    54.616    74.938    10.041    10.093     0.706     8.584    11.324  2  9
    75.540     1.000    13.000    55.760     1.000    13.000     2.226     2.220     0.218     1.821     2.654     5.832     5.834     0.116     5.577     6.064    65.240    65.179     5.206    54.616    74.938    10.041    10.093     0.706     8.584    11.324  2 10
    58.000     1.000    14.000    75.540     1.000    13.000     2.226     2.220     0.218     1.821     2.654     5.832     5.834     0.116     5.577     6.064    65.240    65.179     5.206    54.616    74.938    10.041    10.093     0.706     8.584    11.324  2 11
    96.820     1.000    14.000    58.000     1.000    14.000     2.226     2.220     0.218     1.821     2.654     5.832     5.834     0.116     5.577     6.064    65.240    65.179     5.206    54.616    74.938    10.041    10.093     0.706     8.584    11.324  2 12
   126.880     1.000    15.000    96.820     1.000    14.000     2.226     2.220     0.218     1.821     2.654     5.832     5.834     0.116     5.577     6.064    65.240    65.179     5.206    54.616    74.938    10.041    10.093     0.706     8.584    11.324  2 13
    48.420     1.000    15.000   126.880     1.000    15.000     2.226     2.220     0.218     1.821     2.654     5.832     5.834     0.116     5.577     6.064    65.240    65.179     5.206    54.616    74.938    10.041    10.093     0.706     8.584    11.324  2 14
    43.340     1.000    13.000    48.420     1.000    15.000     2.226     2.220     0.218     1.821     2.654     5.832     5.834     0.116     5.577     6.064    65.240    65.179     5.206    54.616    74.938    10.041    10.093     0.706     8.584    11.324  2 15
    81.040     1.000    15.000    43.340     1.000    13.000     2.226     2.220     0.218     1.821     2.654     5.832     5.834     0.116     5.577     6.064    65.240    65.179     5.206    54.616    74.938    10.041    10.093     0.706     8.584    11.324  2 16
    91.080     1.000    14.000    81.040     1.000    15.000     2.226     2.220     0.218     1.821     2.654     5.832     5.834     0.116     5.577     6.064    65.240    65.179     5.206    54.616    74.938    10.041    10.093     0.706     8.584    11.324  2 17
    83.380     1.000    10.000    91.080     1.000    14.000     2.226     2.220     0.218     1.821     2.654     5.832     5.834     0.116     5.577     6.064    65.240    65.179     5.206    54.616    74.938    10.041    10.093     0.706     8.584    11.324  2 18
    96.500     1.000     6.000    83.380     1.000    10.000     2.226     2.220     0.218     1.821     2.654     5.832     5.834     0.116     5.577     6.064    65.240    65.179     5.206    54.616    74.938    10.041    10.093     0.706     8.584    11.324  2 19
    79.140     1.000    10.000    96.500     1.000     6.000     2.226     2.220     0.218     1.821     2.654     5.832     5.834     0.116     5.577     6.064    65.240    65.179     5.206    54.616    74.938    10.041    10.093     0.706     8.584    11.324  2 20
    46.120     1.000    11.000    79.140     1.000    10.000     2.226     2.220     0.218     1.821     2.654     5.832     5.834     0.116     5.577     6.064    65.240    65.179     5.206    54.616    74.938    10.041    10.093     0.706     8.584    11.324  2 21
    74.340     1.000     8.000    46.120     1.000    11.000     2.226     2.220     0.218     1.821     2.654     5.832     5.834     0.116     5.577     6.064    65.240    65.179     5.206    54.616    74.938    10.041    10.093     0.706     8.584    11.324  2 22
    91.020     1.000    13.000    74.340     1.000     8.000     2.226     2.220     0.218     1.821     2.654     5.832     5.834     0.116     5.577     6.064    65.240    65.179     5.206    54.616    74.938    10.041    10.093     0.706     8.584    11.324  2 23
    74.820     1.000     8.000    91.020     1.000    13.000     2.226     2.220     0.218     1.821     2.654     5.832     5.834     0.116     5.577     6.064    65.240    65.179     5.206    54.616    74.938    10.041    10.093     0.706     8.584    11.324  2 24
    66.200     1.000    15.000    74.820     1.000     8.000     2.226     2.220     0.218     1.821     2.654     5.832     5.834     0.116     5.577     6.064    65.240    65.179     5.206    54.616    74.938    10.041    10.093     0.706     8.584    11.324  2 25
    72.980     1.000    12.000    66.200     1.000    15.000     2.226     2.220     0.218     1.821     2.654     5.832     5.834     0.116     5.577     6.064    65.240    65.179     5.206    54.616    74.938    10.041    10.093     0.706     8.584    11.324  2 26
         *     1.000         *    72.980     1.000    12.000     2.226     2.220     0.218     1.821     2.654     5.832     5.834     0.116     5.577     6.064    65.240    65.179     5.206    54.616    74.938    10.041    10.093     0.706     8.584    11.324  2 27
    62.320     0.000     5.000         *     1.000         *     2.226     2.220     0.218     1.821     2.654     5.832     5.834     0.116     5.577     6.064    65.240    65.179     5.206    54.616    74.938    10.041    10.093     0.706     8.584    11.324  2 28
    46.660     0.000    14.000    62.320     0.000     5.000     2.226     2.220     0.218     1.821     2.654     5.832     5.834     0.116     5.577     6.064    65.240    65.179     5.206    54.616    74.938    10.041    10.093     0.706     8.584    11.324  2 29
    51.160     0.000    14.000    46.660     0.000    14.000     2.226     2.220     0.218     1.821     2.654     5.832     5.834     0.116     5.577     6.064    65.240    65.179     5.206    54.616    74.938    10.041    10.093     0.706     8.584    11.324  2 30
    70.600     0.000     4.000    51.160     0.000    14.000     2.226     2.220     0.218     1.821     2.654     5.832     5.834     0.116     5.577     6.064    65.240    65.179     5.206    54.616    74.938    10.041    10.093     0.706     8.584    11.324  2 31
    77.580     0.000     5.000    70.600     0.000     4.000     2.226     2.220     0.218     1.821     2.654     5.832     5.834     0.116     5.577     6.064    65.240    65.179     5.206    54.616    74.938    10.041    10.093     0.706     8.584    11.324  2 32
    82.480     0.000    10.000    77.580     0.000     5.000     2.226     2.220     0.218     1.821     2.654     5.832     5.834     0.116     5.577     6.064    65.240    65.179     5.206    54.616    74.938    10.041    10.093     0.706     8.584    11.324  2 33
    73.880     0.000    12.000    82.480     0.000    10.000     2.226     2.220     0.218     1.821     2.654     5.832     5.834     0.116     5.577     6.064    65.240    65.179     5.206    54.616    74.938    10.041    10.093     0.706     8.584    11.324  2 34
    73.880     1.000     9.000    73.880     0.000    12.000     2.226     2.220     0.218     1.821     2.654     5.832     5.834     0.116     5.577     6.064    65.240    65.179     5.206    54.616    74.938    10.041    10.093     0.706     8.584    11.324  2 35
    83.020     1.000    15.000         *         *         *     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3  1
   116.000     1.000    15.000    83.020     1.000    15.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3  2
    78.440     1.000     9.000   116.000     1.000    15.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3  3
         *     1.000         *    78.440     1.000     9.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3  4
    94.000     1.000     8.000         *     1.000         *     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3  5
    68.040     1.000     9.000    94.000     1.000     8.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3  6
    83.480     1.000    13.000    68.040     1.000     9.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3  7
    95.500     1.000    10.000    83.480     1.000    13.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3  8
    66.340     1.000     7.000    95.500     1.000    10.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3  9
   105.140     1.000     8.000    66.340     1.000     7.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3 10
   103.460     1.000    11.000   105.140     1.000     8.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3 11
    76.480     1.000    12.000   103.460     1.000    11.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3 12
    73.880     1.000    11.000    76.480     1.000    12.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3 13
    99.700     1.000    10.000    73.880     1.000    11.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3 14
   122.120     1.000    14.000    99.700     1.000    10.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3 15
   136.740     1.000    12.000   122.120     1.000    14.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3 16
   112.800     1.000    11.000   136.740     1.000    12.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3 17
    70.700     1.000    12.000   112.800     1.000    11.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3 18
   113.100     1.000    10.000    70.700     1.000    12.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3 19
   104.840     1.000     7.000   113.100     1.000    10.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3 20
    74.080     0.000     9.000   104.840     1.000     7.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3 21
         *     0.000         *    74.080     0.000     9.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3 22
    78.880     0.000     6.000         *     0.000         *     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3 23
         *     0.000         *    78.880     0.000     6.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3 24
         *     0.000         *         *     0.000         *     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3 25
    82.480     0.000     7.000         *     0.000         *     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3 26
         *     0.000         *    82.480     0.000     7.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3 27
   102.600     0.000    13.000         *     0.000         *     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3 28
    72.000     0.000    13.000   102.600     0.000    13.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3 29
    71.160     1.000    13.000    72.000     0.000    13.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3 30
    81.780     1.000     4.000    71.160     1.000    13.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3 31
    70.880     0.000    11.000    81.780     1.000     4.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3 32
    64.840     1.000     9.000    70.880     0.000    11.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3 33
         *     1.000         *    64.840     1.000     9.000     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3 34
   119.320     1.000     3.000         *     1.000         *     2.078     2.076     0.240     1.634     2.584     5.862     5.854     0.115     5.626     6.117    76.939    76.910     5.626    66.267    87.846     8.486     8.488     0.676     7.094     9.752  3 35
    89.920     1.000    14.000         *         *         *     1.578     1.569     0.255     1.088     2.080     5.847     5.844     0.115     5.631     6.086    75.790    75.927     5.123    65.713    86.402    10.865    10.873     0.565     9.709    11.920  4  1
   104.920     0.000    14.000    89.920     1.000    14.000     1.578     1.569     0.255     1.088     2.080     5.847     5.844     0.115     5.631     6.086    75.790    75.927     5.123    65.713    86.402    10.865    10.873     0.565     9.709    11.920  4  2
    86.040     0.000    12.000   104.920     0.000    14.000     1.578     1.569     0.255     1.088     2.080     5.847     5.844     0.115     5.631     6.086    75.790    75.927     5.123    65.713    86.402    10.865    10.873     0.565     9.709    11.920  4  3
         *     0.000         *    86.040     0.000    12.000     1.578     1.569     0.255     1.088     2.080     5.847     5.844     0.115     5.631     6.086    75.790    75.927     5.123    65.713    86.402    10.865    10.873     0.565     9.709    11.920  4  4
         *     1.000         *         *     0.000         *     1.578     1.569     0.255     1.088     2.080     5.847     5.844     0.115     5.631     6.086    75.790    75.927     5.123    65.713    86.402    10.865    10.873     0.565     9.709    11.920  4  5
    96.380     1.000    13.000         *     1.000         *     1.578     1.569     0.255     1.088     2.080     5.847     5.844     0.115     5.631     6.086    75.790    75.927     5.123    65.713    86.402    10.865    10.873     0.565     9.709    11.920  4  6
   113.000     0.000    11.000    96.380     1.000    13.000     1.578     1.569     0.255     1.088     2.080     5.847     5.844     0.115     5.631     6.086    75.790    75.927     5.123    65.713    86.402    10.865    10.873     0.565     9.709    11.920  4  7
   123.300     0.000    13.000   113.000     0.000    11.000     1.578     1.569     0.255     1.088     2.080     5.847     5.844     0.115     5.631     6.086    75.790    75.927     5.123    65.713    86.402    10.865    10.873     0.565     9.709    11.920  4  8
   112.260     0.000     4.000   123.300     0.000    13.000     1.578     1.569     0.255     1.088     2.080     5.847     5.844     0.115     5.631     6.086    75.790    75.927     5.123    65.713    86.402    10.865    10.873     0.565     9.709    11.920  4  9
   100.460     0.000     9.000   112.260     0.000     4.000     1.578     1.569     0.255     1.088     2.080     5.847     5.844     0.115     5.631     6.086    75.790    75.927     5.123    65.713    86.402    10.865    10.873     0.565     9.709    11.920  4 10
    59.480     0.000     9.000   100.460     0.000     9.000     1.578     1.569     0.255     1.088     2.080     5.847     5.844     0.115     5.631     6.086    75.790    75.927     5.123    65.713    86.402    10.865    10.873     0.565     9.709    11.920  4 11
    55.160     1.000    12.000    59.480     0.000     9.000     1.578     1.569     0.255     1.088     2.080     5.847     5.844     0.115     5.631     6.086    75.790    75.927     5.123    65.713    86.402    10.865    10.873     0.565     9.709    11.920  4 12
    58.780     1.000    14.000    55.160     1.000    12.000     1.578     1.569     0.255     1.088     2.080     5.847     5.844     0.115     5.631     6.086    75.790    75.927     5.123    65.713    86.402    10.865    10.873     0.565     9.709    11.920  4 13
   107.440     1.000    11.000    58.780     1.000    14.000     1.578     1.569     0.255     1.088     2.080     5.847     5.844     0.115     5.631     6.086    75.790    75.927     5.123    65.713    86.402    10.865    10.873     0.565     9.709    11.920  4 14
         *     1.000         *   107.440     1.000    11.000     1.578     1.569     0.255     1.088     2.080     5.847     5.844     0.115     5.631     6.086    75.790    75.927     5.123    65.713    86.402    10.865    10.873     0.565     9.709    11.920  4 15
         *     1.000         *         *     1.000         *     1.578     1.569     0.255     1.088     2.080     5.847     5.844     0.115     5.631     6.086    75.790    75.927     5.123    65.713    86.402    10.865    10.873     0.565     9.709    11.920  4 16
         *     1.000         *         *     1.000         *     1.578     1.569     0.255     1.088     2.080     5.847     5.844     0.115     5.631     6.086    75.790    75.927     5.123    65.713    86.402    10.865    10.873     0.565     9.709    11.920  4 17
         *     0.000         *         *     1.000         *     1.578     1.569     0.255     1.088     2.080     5.847     5.844     0.115     5.631     6.086    75.790    75.927     5.123    65.713    86.402    10.865    10.873     0.565     9.709    11.920  4 18
   102.160     1.000     9.000         *     0.000         *     1.578     1.569     0.255     1.088     2.080     5.847     5.844     0.115     5.631     6.086    75.790    75.927     5.123    65.713    86.402    10.865    10.873     0.565     9.709    11.920  4 19
    64.740     1.000    13.000   102.160     1.000     9.000     1.578     1.569     0.255     1.088     2.080     5.847     5.844     0.115     5.631     6.086    75.790    75.927     5.123    65.713    86.402    10.865    10.873     0.565     9.709    11.920  4 20
         *     0.000         *    64.740     1.000    13.000     1.578     1.569     0.255     1.088     2.080     5.847     5.844     0.115     5.631     6.086    75.790    75.927     5.123    65.713    86.402    10.865    10.873     0.565     9.709    11.920  4 21
   109.260     0.000    11.000         *     0.000         *     1.578     1.569     0.255     1.088     2.080     5.847     5.844     0.115     5.631     6.086    75.790    75.927     5.123    65.713    86.402    10.865    10.873     0.565     9.709    11.920  4 22
   111.660     0.000     9.000   109.260     0.000    11.000     1.578     1.569     0.255     1.088     2.080     5.847     5.844     0.115     5.631     6.086    75.790    75.927     5.123    65.713    86.402    10.865    10.873     0.565     9.709    11.920  4 23
    83.240     1.000     8.000   111.660     0.000     9.000     1.578     1.569     0.255     1.088     2.080     5.847     5.844     0.115     5.631     6.086    75.790    75.927     5.123    65.713    86.402    10.865    10.873     0.565     9.709    11.920  4 24
    65.160     1.000    12.000    83.240     1.000     8.000     1.578     1.569     0.255     1.088     2.080     5.847     5.844     0.115     5.631     6.086    75.790    75.927     5.123    65.713    86.402    10.865    10.873     0.565     9.709    11.920  4 25
